id,pesid,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_principal,causa_acidente,ordem_tipo_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,id_veiculo,tipo_veiculo,marca,ano_fabricacao_veiculo,tipo_envolvido,estado_fisico,idade,sexo,ilesos,feridos_leves,feridos_graves,mortos,latitude,longitude,regional,delegacia,uop
652786.0,1468530.0,02/01/2025,quinta-feira,16:08:00,PR,116.0,"46,5",CAMPINA GRANDE DO SUL,Não,Falta de elemento de contenção que evite a saída do leito carroçável,2.0,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,1173555.0,Caminhonete,I/TOYOTA HILUX CD4X4 SRV,2005.0,Passageiro,Lesões Leves,7.0,Feminino,0.0,1.0,0.0,0.0,"-25,20185401","-48,8962139",SPRF-PR,DEL01-PR,UOP02-DEL01-PR
652786.0,1468529.0,02/01/2025,quinta-feira,16:08:00,PR,116.0,"46,5",CAMPINA GRANDE DO SUL,Não,Falta de elemento de contenção que evite a saída do leito carroçável,2.0,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,1173555.0,Caminhonete,I/TOYOTA HILUX CD4X4 SRV,2005.0,Passageiro,Lesões Leves,11.0,Feminino,0.0,1.0,0.0,0.0,"-25,20185401","-48,8962139",SPRF-PR,DEL01-PR,UOP02-DEL01-PR
652786.0,1468530.0,02/01/2025,quinta-feira,16:08:00,PR,116.0,"46,5",CAMPINA GRANDE DO SUL,Não,Falta de elemento de contenção que evite a saída do leito carroçável,1.0,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,1173555.0,Caminhonete,I/TOYOTA HILUX CD4X4 SRV,2005.0,Passageiro,Lesões Leves,7.0,Feminino,0.0,1.0,0.0,0.0,"-25,20185401","-48,8962139",SPRF-PR,DEL01-PR,UOP02-DEL01-PR
652786.0,1468529.0,02/01/2025,quinta-feira,16:08:00,PR,116.0,"46,5",CAMPINA GRANDE DO SUL,Não,Falta de elemento de contenção que evite a saída do leito carroçável,1.0,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,1173555.0,Caminhonete,I/TOYOTA HILUX CD4X4 SRV,2005.0,Passageiro,Lesões Leves,11.0,Feminino,0.0,1.0,0.0,0.0,"-25,20185401","-48,8962139",SPRF-PR,DEL01-PR,UOP02-DEL01-PR
652786.0,1468530.0,02/01/2025,quinta-feira,16:08:00,PR,116.0,"46,5",CAMPINA GRANDE DO SUL,Não,Curva acentuada,2.0,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,1173555.0,Caminhonete,I/TOYOTA HILUX CD4X4 SRV,2005.0,Passageiro,Lesões Leves,7.0,Feminino,0.0,1.0,0.0,0.0,"-25,20185401","-48,8962139",SPRF-PR,DEL01-PR,UOP02-DEL01-PR
652786.0,1468529.0,02/01/2025,quinta-feira,16:08:00,PR,116.0,"46,5",CAMPINA GRANDE DO SUL,Não,Curva acentuada,2.0,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,1173555.0,Caminhonete,I/TOYOTA HILUX CD4X4 SRV,2005.0,Passageiro,Lesões Leves,11.0,Feminino,0.0,1.0,0.0,0.0,"-25,20185401","-48,8962139",SPRF-PR,DEL01-PR,UOP02-DEL01-PR
652786.0,1468530.0,02/01/2025,quinta-feira,16:08:00,PR,116.0,"46,5",CAMPINA GRANDE DO SUL,Não,Curva acentuada,1.0,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,1173555.0,Caminhonete,I/TOYOTA HILUX CD4X4 SRV,2005.0,Passageiro,Lesões Leves,7.0,Feminino,0.0,1.0,0.0,0.0,"-25,20185401","-48,8962139",SPRF-PR,DEL01-PR,UOP02-DEL01-PR
652786.0,1468529.0,02/01/2025,quinta-feira,16:08:00,PR,116.0,"46,5",CAMPINA GRANDE DO SUL,Não,Curva acentuada,1.0,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,1173555.0,Caminhonete,I/TOYOTA HILUX CD4X4 SRV,2005.0,Passageiro,Lesões Leves,11.0,Feminino,0.0,1.0,0.0,0.0,"-25,20185401","-48,8962139",SPRF-PR,DEL01-PR,UOP02-DEL01-PR
652786.0,1468530.0,02/01/2025,quinta-feira,16:08:00,PR,116.0,"46,5",CAMPINA GRANDE DO SUL,Sim,Chuva,2.0,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,1173555.0,Caminhonete,I/TOYOTA HILUX CD4X4 SRV,2005.0,Passageiro,Lesões Leves,7.0,Feminino,0.0,1.0,0.0,0.0,"-25,20185401","-48,8962139",SPRF-PR,DEL01-PR,UOP02-DEL01-PR
652786.0,1468529.0,02/01/2025,quinta-feira,16:08:00,PR,116.0,"46,5",CAMPINA GRANDE DO SUL,Sim,Chuva,2.0,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,1173555.0,Caminhonete,I/TOYOTA HILUX CD4X4 SRV,2005.0,Passageiro,Lesões Leves,11.0,Feminino,0.0,1.0,0.0,0.0,"-25,20185401","-48,8962139",SPRF-PR,DEL01-PR,UOP02-DEL01-PR
652786.0,1468530.0,02/01/2025,quinta-feira,16:08:00,PR,116.0,"46,5",CAMPINA GRANDE DO SUL,Sim,Chuva,1.0,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,1173555.0,Caminhonete,I/TOYOTA HILUX CD4X4 SRV,2005.0,Passageiro,Lesões Leves,7.0,Feminino,0.0,1.0,0.0,0.0,"-25,20185401","-48,8962139",SPRF-PR,DEL01-PR,UOP02-DEL01-PR
652786.0,1468529.0,02/01/2025,quinta-feira,16:08:00,PR,116.0,"46,5",CAMPINA GRANDE DO SUL,Sim,Chuva,1.0,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,1173555.0,Caminhonete,I/TOYOTA HILUX CD4X4 SRV,2005.0,Passageiro,Lesões Leves,11.0,Feminino,0.0,1.0,0.0,0.0,"-25,20185401","-48,8962139",SPRF-PR,DEL01-PR,UOP02-DEL01-PR
652842.0,1468672.0,02/01/2025,quinta-feira,17:15:00,PR,369.0,"413,2",JURANDA,Sim,Demais falhas mecânicas ou elétricas,4.0,Incêndio,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1173673.0,Micro-ônibus,CITROEN/JUMP GREENCAR ES,2013.0,Passageiro,Lesões Graves,13.0,Feminino,0.0,0.0,1.0,0.0,"-24,45282227","-52,84863369",SPRF-PR,DEL04-PR,UOP03-DEL04-PR
652842.0,1468672.0,02/01/2025,quinta-feira,17:15:00,PR,369.0,"413,2",JURANDA,Sim,Demais falhas mecânicas ou elétricas,3.0,Saída de leito carroçável,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1173673.0,Micro-ônibus,CITROEN/JUMP GREENCAR ES,2013.0,Passageiro,Lesões Graves,13.0,Feminino,0.0,0.0,1.0,0.0,"-24,45282227","-52,84863369",SPRF-PR,DEL04-PR,UOP03-DEL04-PR
652842.0,1468672.0,02/01/2025,quinta-feira,17:15:00,PR,369.0,"413,2",JURANDA,Sim,Demais falhas mecânicas ou elétricas,2.0,Colisão traseira,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1173673.0,Micro-ônibus,CITROEN/JUMP GREENCAR ES,2013.0,Passageiro,Lesões Graves,13.0,Feminino,0.0,0.0,1.0,0.0,"-24,45282227","-52,84863369",SPRF-PR,DEL04-PR,UOP03-DEL04-PR
652842.0,1468672.0,02/01/2025,quinta-feira,17:15:00,PR,369.0,"413,2",JURANDA,Sim,Demais falhas mecânicas ou elétricas,1.0,Colisão frontal,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1173673.0,Micro-ônibus,CITROEN/JUMP GREENCAR ES,2013.0,Passageiro,Lesões Graves,13.0,Feminino,0.0,0.0,1.0,0.0,"-24,45282227","-52,84863369",SPRF-PR,DEL04-PR,UOP03-DEL04-PR
653014.0,1469091.0,03/01/2025,sexta-feira,15:40:00,PR,376.0,"125,2",ALTO PARANA,Sim,Reação tardia ou ineficiente do condutor,2.0,Capotamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,1173915.0,Automóvel,HYUNDAI/HB20S 1.6A STYL,2019.0,Passageiro,Lesões Leves,6.0,Masculino,0.0,1.0,0.0,0.0,"-23,14972357","-52,27427368",SPRF-PR,DEL09-PR,UOP02-DEL09-PR
653014.0,1469089.0,03/01/2025,sexta-feira,15:40:00,PR,376.0,"125,2",ALTO PARANA,Sim,Reação tardia ou ineficiente do condutor,2.0,Capotamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,1173915.0,Automóvel,HYUNDAI/HB20S 1.6A STYL,2019.0,Passageiro,Lesões Leves,9.0,Feminino,0.0,1.0,0.0,0.0,"-23,14972357","-52,27427368",SPRF-PR,DEL09-PR,UOP02-DEL09-PR
653014.0,1469091.0,03/01/2025,sexta-feira,15:40:00,PR,376.0,"125,2",ALTO PARANA,Sim,Reação tardia ou ineficiente do condutor,1.0,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,1173915.0,Automóvel,HYUNDAI/HB20S 1.6A STYL,2019.0,Passageiro,Lesões Leves,6.0,Masculino,0.0,1.0,0.0,0.0,"-23,14972357","-52,27427368",SPRF-PR,DEL09-PR,UOP02-DEL09-PR
653014.0,1469089.0,03/01/2025,sexta-feira,15:40:00,PR,376.0,"125,2",ALTO PARANA,Sim,Reação tardia ou ineficiente do condutor,1.0,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,1173915.0,Automóvel,HYUNDAI/HB20S 1.6A STYL,2019.0,Passageiro,Lesões Leves,9.0,Feminino,0.0,1.0,0.0,0.0,"-23,14972357","-52,27427368",SPRF-PR,DEL09-PR,UOP02-DEL09-PR
653036.0,1469198.0,03/01/2025,sexta-feira,21:18:00,PR,277.0,11,PARANAGUA,Sim,Acessar a via sem observar a presença dos outros veículos,1.0,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Garoa/Chuvisco,Dupla,Reta,Sim,1173961.0,Automóvel,FIAT/SIENA FIRE FLEX,2007.0,Passageiro,Lesões Leves,13.0,Feminino,0.0,1.0,0.0,0.0,"-25,568198","-48,615292",SPRF-PR,DEL01-PR,UOP05-DEL01-PR
653054.0,1469870.0,04/01/2025,sábado,00:45:00,PR,277.0,345,GUARAPUAVA,Não,Reação tardia ou ineficiente do condutor,1.0,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,1173999.0,Automóvel,I/RENAULT CLIO CAM1016VH,2011.0,Passageiro,Lesões Leves,10.0,Feminino,0.0,1.0,0.0,0.0,"-25,33928412","-51,42880296",SPRF-PR,DEL08-PR,UOP01-DEL08-PR
653054.0,1469870.0,04/01/2025,sábado,00:45:00,PR,277.0,345,GUARAPUAVA,Não,Desrespeitar a preferência no cruzamento,1.0,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,1173999.0,Automóvel,I/RENAULT CLIO CAM1016VH,2011.0,Passageiro,Lesões Leves,10.0,Feminino,0.0,1.0,0.0,0.0,"-25,33928412","-51,42880296",SPRF-PR,DEL08-PR,UOP01-DEL08-PR
653054.0,1469870.0,04/01/2025,sábado,00:45:00,PR,277.0,345,GUARAPUAVA,Não,Ingestão de álcool pelo condutor,1.0,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,1173999.0,Automóvel,I/RENAULT CLIO CAM1016VH,2011.0,Passageiro,Lesões Leves,10.0,Feminino,0.0,1.0,0.0,0.0,"-25,33928412","-51,42880296",SPRF-PR,DEL08-PR,UOP01-DEL08-PR
653054.0,1469870.0,04/01/2025,sábado,00:45:00,PR,277.0,345,GUARAPUAVA,Sim,Acessar a via sem observar a presença dos outros veículos,1.0,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,1173999.0,Automóvel,I/RENAULT CLIO CAM1016VH,2011.0,Passageiro,Lesões Leves,10.0,Feminino,0.0,1.0,0.0,0.0,"-25,33928412","-51,42880296",SPRF-PR,DEL08-PR,UOP01-DEL08-PR
653113.0,1469398.0,04/01/2025,sábado,11:00:00,PR,153.0,"31,2",SANTO ANTONIO DA PLATINA,Sim,Reação tardia ou ineficiente do condutor,1.0,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1174109.0,Automóvel,FIAT/UNO MILLE ECONOMY,2011.0,Passageiro,Lesões Leves,11.0,Masculino,0.0,1.0,0.0,0.0,"-23,22262134","-50,02015382",SPRF-PR,DEL07-PR,UOP04-DEL07-PR
653171.0,1469597.0,04/01/2025,sábado,15:20:00,PR,280.0,"307,3",BARRACAO,Não,Frear bruscamente,1.0,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,1174244.0,Utilitário,JEEP/RENEGADE SPORT AT D,2015.0,Passageiro,Ileso,2.0,Masculino,1.0,0.0,0.0,0.0,"-26,2912219","-53,45385075",SPRF-PR,DEL02-PR,UOP01-DEL02-PR
653171.0,1469597.0,04/01/2025,sábado,15:20:00,PR,280.0,"307,3",BARRACAO,Não,Reação tardia ou ineficiente do condutor,1.0,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,1174244.0,Utilitário,JEEP/RENEGADE SPORT AT D,2015.0,Passageiro,Ileso,2.0,Masculino,1.0,0.0,0.0,0.0,"-26,2912219","-53,45385075",SPRF-PR,DEL02-PR,UOP01-DEL02-PR
653171.0,1469597.0,04/01/2025,sábado,15:20:00,PR,280.0,"307,3",BARRACAO,Não,Velocidade Incompatível,1.0,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,1174244.0,Utilitário,JEEP/RENEGADE SPORT AT D,2015.0,Passageiro,Ileso,2.0,Masculino,1.0,0.0,0.0,0.0,"-26,2912219","-53,45385075",SPRF-PR,DEL02-PR,UOP01-DEL02-PR
653171.0,1469597.0,04/01/2025,sábado,15:20:00,PR,280.0,"307,3",BARRACAO,Sim,Condutor deixou de manter distância do veículo da frente,1.0,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,1174244.0,Utilitário,JEEP/RENEGADE SPORT AT D,2015.0,Passageiro,Ileso,2.0,Masculino,1.0,0.0,0.0,0.0,"-26,2912219","-53,45385075",SPRF-PR,DEL02-PR,UOP01-DEL02-PR
653335.0,1470024.0,05/01/2025,domingo,13:00:00,PR,376.0,512,PONTA GROSSA,Sim,Ausência de reação do condutor,2.0,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,1174499.0,Camioneta,FORD/ECOSPORT FSL1.6FLEX,2010.0,Passageiro,Lesões Leves,15.0,Feminino,0.0,1.0,0.0,0.0,"-25,25986852","-49,98092888",SPRF-PR,DEL03-PR,UOP04-DEL03-PR
653335.0,1470020.0,05/01/2025,domingo,13:00:00,PR,376.0,512,PONTA GROSSA,Sim,Ausência de reação do condutor,2.0,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,1174499.0,Camioneta,FORD/ECOSPORT FSL1.6FLEX,2010.0,Passageiro,Lesões Graves,9.0,Masculino,0.0,0.0,1.0,0.0,"-25,25986852","-49,98092888",SPRF-PR,DEL03-PR,UOP04-DEL03-PR
653335.0,1470024.0,05/01/2025,domingo,13:00:00,PR,376.0,512,PONTA GROSSA,Sim,Ausência de reação do condutor,1.0,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,1174499.0,Camioneta,FORD/ECOSPORT FSL1.6FLEX,2010.0,Passageiro,Lesões Leves,15.0,Feminino,0.0,1.0,0.0,0.0,"-25,25986852","-49,98092888",SPRF-PR,DEL03-PR,UOP04-DEL03-PR
653335.0,1470020.0,05/01/2025,domingo,13:00:00,PR,376.0,512,PONTA GROSSA,Sim,Ausência de reação do condutor,1.0,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,1174499.0,Camioneta,FORD/ECOSPORT FSL1.6FLEX,2010.0,Passageiro,Lesões Graves,9.0,Masculino,0.0,0.0,1.0,0.0,"-25,25986852","-49,98092888",SPRF-PR,DEL03-PR,UOP04-DEL03-PR
653358.0,1470084.0,05/01/2025,domingo,16:15:00,PR,277.0,"631,7",CEU AZUL,Sim,Ultrapassagem Indevida,2.0,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1174547.0,Automóvel,I/RENAULT FLUENCE PRI20A,2011.0,Passageiro,Lesões Leves,14.0,Feminino,0.0,1.0,0.0,0.0,"-25,1191791","-53,80080296",SPRF-PR,DEL05-PR,UOP02-DEL05-PR
653358.0,1470084.0,05/01/2025,domingo,16:15:00,PR,277.0,"631,7",CEU AZUL,Sim,Ultrapassagem Indevida,1.0,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1174547.0,Automóvel,I/RENAULT FLUENCE PRI20A,2011.0,Passageiro,Lesões Leves,14.0,Feminino,0.0,1.0,0.0,0.0,"-25,1191791","-53,80080296",SPRF-PR,DEL05-PR,UOP02-DEL05-PR
653429.0,1470280.0,06/01/2025,segunda-feira,03:30:00,PR,277.0,39,MORRETES,Sim,Curva acentuada,1.0,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Crescente,Garoa/Chuvisco,Dupla,Curva,Não,1174670.0,Automóvel,FIAT/UNO WAY 1.0,2011.0,Passageiro,Lesões Leves,10.0,Feminino,0.0,1.0,0.0,0.0,"-25,571233","-48,817137",SPRF-PR,DEL01-PR,UOP05-DEL01-PR
653429.0,1470279.0,06/01/2025,segunda-feira,03:30:00,PR,277.0,39,MORRETES,Sim,Curva acentuada,1.0,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Crescente,Garoa/Chuvisco,Dupla,Curva,Não,1174670.0,Automóvel,FIAT/UNO WAY 1.0,2011.0,Passageiro,Lesões Leves,11.0,Feminino,0.0,1.0,0.0,0.0,"-25,571233","-48,817137",SPRF-PR,DEL01-PR,UOP05-DEL01-PR
653607.0,1470729.0,06/01/2025,segunda-feira,23:54:00,PR,116.0,75,QUATRO BARRAS,Sim,Objeto estático sobre o leito carroçável,2.0,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Reta,Não,1175012.0,Automóvel,FIAT/ARGO DRIVE 1.0,2024.0,Passageiro,Ileso,14.0,Masculino,1.0,0.0,0.0,0.0,"-25,37129423","-49,04588263",SPRF-PR,DEL01-PR,UOP02-DEL01-PR
653607.0,1470729.0,06/01/2025,segunda-feira,23:54:00,PR,116.0,75,QUATRO BARRAS,Sim,Objeto estático sobre o leito carroçável,1.0,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Reta,Não,1175012.0,Automóvel,FIAT/ARGO DRIVE 1.0,2024.0,Passageiro,Ileso,14.0,Masculino,1.0,0.0,0.0,0.0,"-25,37129423","-49,04588263",SPRF-PR,DEL01-PR,UOP02-DEL01-PR
653721.0,1471080.0,07/01/2025,terça-feira,17:00:00,PR,277.0,137,BALSA NOVA,Sim,Demais falhas mecânicas ou elétricas,3.0,Capotamento,Com Vítimas Feridas,Pleno dia,Decrescente,Garoa/Chuvisco,Dupla,Curva,Não,1175244.0,Automóvel,RENAULT/SANDERO AUTH 10,2015.0,Passageiro,Lesões Leves,5.0,Masculino,0.0,1.0,0.0,0.0,"-25,46865","-49,629322",SPRF-PR,DEL03-PR,UOP03-DEL03-PR
